index,speaker_name,speaker,topic,text
473,WALLACE,WALLACE,uncategorized,(APPLAUSE)
474,WALLACE,WALLACE,uncategorized,"Whoever the Republican nominee is, it looks at least for now like whoever that nominee is, he or she, will be facing off against Hillary Clinton. You know how she will come after whoever the Republican nominee is. She will say that you, whoever it is, support the rich while she supports the middle class. That you want to suppress the rights of women and minorities. She wants to move the country forward while you, the Republicans, want to take the country back to the past."
475,WALLACE,WALLACE,uncategorized,"How will you, if you’re the nominee, how will you answer that and take Hillary Clinton on?"
476,KASICH,KASICH,uncategorized,"Let’s start off with my father being a mailman. So I understand the concerns of all the folks across this country, some of whom having trouble, you know, making ends meet. But I think she will come in a narrow way. The nominee of this party, if they’re going to win, has got to come at it in a big way, which is pro-growth. Which is balancing budgets. You know, we were talking about it. People were saying, could we do it? I was the chairman of the Budget Committee and the lead architect the last time it happened in Washington, and when we did it we had great economic growth, we cut taxes, and we had a big surplus."
477,KASICH,KASICH,uncategorized,"Economic growth is the key. Economic growth is the key to everything. But once you have economic growth, it is important that we reach out to people who live in the shadows, the people who don’t seem to ever think that they get a fair deal. And that includes people in our minority community; that includes people who feel as though they don’t have a chance to move up."
478,KASICH,KASICH,uncategorized,"You know, America is a miracle country. And we have to restore the sense that the Amiracle (ph) will apply to you. Each and every one of the people in this country who’s watching tonight, lift everybody, unite everybody and build a stronger United States of America again. It will be and can be done."
479,WALLACE,WALLACE,uncategorized,"I know that all of you would like to answer this question, but we’re only going to ask one other candidate before we move on to a different subject, Dr. Carson."
480,WALLACE,WALLACE,uncategorized,"Basically, same question to you. If Hillary Clinton is the nominee and she comes at you with that kind of line of attack, how will you take Iraq?"
481,CARSON,CARSON,uncategorized,"If Hillary is the candidate, which I doubt, that would be a dream come true."
482,CARSON,CARSON,uncategorized,(LAUGHTER)
483,CARSON,CARSON,uncategorized,"But you know, the fact of the matter is, she is the epitome of the progressive — the secular progressive movement. And she counts on the fact that people are uninformed, the Alinsky Model, taking advantage of useful idiots."
484,CARSON,CARSON,uncategorized,"Well, I just happen to believe that people are not stupid."
485,CARSON,CARSON,uncategorized,"(APPLAUSE) And the way I will come at it is to educate people, help people to actually understand that it is that progressive movement that is causing them the problems."
486,CARSON,CARSON,uncategorized,"You know, you look at the — the national debt and how it’s being driven up. If I was trying to destroy this country, what I would do is find a way to drive wedges between all the people, drive the debt to an unsustainable level, and then step off the stage as a world leader and let our enemies increase while we decreased our capacity as a military person. And that’s what she’s doing."
487,CARSON,CARSON,uncategorized,(APPLAUSE)
488,WALLACE,WALLACE,uncategorized,"Gentlemen, we’re going to turn now to the subject of the economy, jobs and money and the government. And Governor Bush, I’m going to start with you."
489,WALLACE,WALLACE,uncategorized,You have made a bold promise in your announcement. You have promised four percent economic growth and 19 million new jobs if you are fortunate enough to serve two terms as president.
490,WALLACE,WALLACE,uncategorized,"That many jobs, 19 million, would be triple what your father and your brother accomplished together. And four percent growth, the last president to average that was Lyndon Johnson during the height of the Vietnam War. So question, how on Earth specifically would you pull that off?"
491,BUSH,BUSH,uncategorized,"We’ve done it 27 times since World War II. I think we need to lift our spirits and have high, lofty expectations for this great country of ours."
492,BUSH,BUSH,uncategorized,"The new normal of two percent that the left is saying you can’t do anything about is so dangerous for our country. There’s 6 million people living in poverty today, more than when Barack Obama got elected. 6.5 million people are working part-time, most of whom want to work full-time. We’ve created rules and taxes on top of every aspiration of people, and the net result is we’re not growing fast, income is not growing. A four percent growth strategy means you fix a convoluted tax code. You get in and you change every aspect of regulations that are job killers. You get rid of Obamacare and replace it with something that doesn’t suppress wages and kill jobs."
493,BUSH,BUSH,uncategorized,(APPLAUSE)
494,BUSH,BUSH,uncategorized,"You embrace the energy revolution in our country. This president and Hillary Clinton, who can’t even say she’s for the X.L. pipeline even after she’s left? Give me a break. Of course we’re for it. We should be for these things to create high sustained economic growth. And frankly, fixing our immigration system and turning it into an economic driver is part of this as well. We can do this."
495,BUSH,BUSH,uncategorized,(APPLAUSE)
496,WALLACE,WALLACE,uncategorized,Governor Walker.
497,WALLACE,WALLACE,uncategorized,"(APPLAUSE) Governor Walker, when you ran for governor of Wisconsin back in 2010, you promised that you would create 250,000 jobs in your first term, first four years. In fact, Wisconsin added barely half that and ranked 35th in the country in job growth. Now you’re running for president, and you’re promising an economic plan in which everyone will earn a piece of the American dream."
498,WALLACE,WALLACE,uncategorized,"Given your record in Wisconsin, why should voters believe you?"
499,WALKER,WALKER,uncategorized,"Well, the voters in Wisconsin elected me last year for the third time because they wanted someone who aimed high, not aimed low."
500,WALKER,WALKER,uncategorized,"Before I came in, the unemployment rate was over eight percent. It’s now down to 4.6 percent. We’ve more than made up for the jobs that were lost during the recession. And the rate in which people are working is almost five points higher than it is nationally."
501,WALKER,WALKER,uncategorized,"You know, people like Hillary Clinton think you grow the economy by growing Washington. One report last year showed that six of the top 10 wealthiest counties in America were in or around Washington, D.C.. I think most of us in America understand that people, not the government creates jobs. And one of the best things we can do is get the government out of the way, repeal Obamacare, put in — reign in all the out of control regulations, put in place and all of the above energy policy, give people the education, the skills that the need to succeed, and lower the tax rate and reform the tax code. That’s what I’ll do as president, just like I did in Wisconsin."
502,WALKER,WALKER,uncategorized,(APPLAUSE)
503,WALLACE,WALLACE,uncategorized,"Governor Christie, I want to engage you and Governor Huckabee in a subject that is a big issue in both of your campaigns, and that is entitlement reform."
504,WALLACE,WALLACE,uncategorized,"You say that you — to save the system that you want to raise the retirement age — have to raise the retirement age, and to cut benefits for Social Security and Medicare, and you say that some of the candidates here on the stage are lying."
505,WALLACE,WALLACE,uncategorized,Governor Huckabee says he can save Social Security and Medicare without doing any of that. Is he lying?
506,CHRISTIE,CHRISTIE,uncategorized,"No, he’s not lying, he’s just wrong."
507,CHRISTIE,CHRISTIE,uncategorized,"I mean, so, there’s a difference — I’m the only guy on this stage who’s put out a detailed, 12 point plan on entitlement reform and here’s why — because 71% of federal spending right now is on entitlements, and debt service, 71%. And we have spent the last hour and five minutes talking about the other 29%, and no time on the 71%, and that makes no sense."
508,CHRISTIE,CHRISTIE,uncategorized,"Now, let me tell you exactly what we would do on Social Security. Yes, we’d raise the retirement age two years, and phase it in over 25 years, that means we’d raise it one month a year for 25 years when we’re all living longer, and living better lives."
509,CHRISTIE,CHRISTIE,uncategorized,"Secondly, we would needs (ph) test Social Security for those who are making over $200,000 dollars a year in retirement income, and have $4 to $5 million dollars in liquid assets saved. They don’t need that Social Security check. Social Security is meant to be — to make sure that no one who’s worked hard, and played by the rules, and paid into the system grows old in poverty in America."
510,CHRISTIE,CHRISTIE,uncategorized,"If we don’t deal with this problem, it will bankrupt our country, or lead to massive tax increases, neither one that we want in this country."
511,CHRISTIE,CHRISTIE,uncategorized,(APPLAUSE)
512,WALLACE,WALLACE,uncategorized,Governor Huckabee?
513,WALLACE,WALLACE,uncategorized,"You say that changing entitlements, the kind of thing that Governor Christie is talking about, would be breaking a promise to the American people, and you say that you can keep those programs, save Social Security, save Medicare, without those kinds of reforms through a Fair (ph) tax, which is a broad tax on consumption. Please explain to Governor Christie how that would work, and how you could save these programs without the kind of painful reforms he says we need?"
514,HUCKABEE,HUCKABEE,uncategorized,"Well, lets all be reminded, 60 million Americans are on Social Security, 60 million. A third of those people depend on 90% of their income from Social Security. Nobody in this country is on Social Security because they made the decision when they were starting work at 14 that they wanted to trust some of their money with the government."
515,HUCKABEE,HUCKABEE,uncategorized,"The government took it out of their check whether they wanted them to or not. And, if person goes to 65, they’re going to spend 51 years with the government reaching into their pocket at every paycheck."
516,HUCKABEE,HUCKABEE,uncategorized,"Now, here’s the point, whose fault is it that the system is screwed up? Is it the recipients, or is it the government? And, if Congress wants to mess with the retirement program, why don’t we let them start by changing their retirement program, and not have one, instead of talking about getting rid of Social Security and Medicare that was robbed $700 billion dollars to pay for Obamacare."
517,HUCKABEE,HUCKABEE,uncategorized,"It’s always that the government figures that they can do this off the backs of people, many of whom are poor, and depend on that money, and I just think it’s fundamentally lying to people and stealing from them, and we shouldn’t be doing it."
518,HUCKABEE,HUCKABEE,uncategorized,(APPLAUSE)
519,CHRISTIE,CHRISTIE,uncategorized,Chris…
520,WALLACE,WALLACE,uncategorized,…Thirty seconds.
521,CHRISTIE,CHRISTIE,uncategorized,"Yeah, sure. And, I don’t disagree with ending Congress’ retirement program. I’m a governor, I don’t have a retirement program in my state, and I don’t disagree with that. But, here’s the news to the American people, he’s complaining about the lying and stealing. The lying and stealing has already occurred. The trust fund is filled with IOU’s. We can’t fix the problem just by ending (ph) Congress’ retirement, that’s worth about, “this” much."
522,CHRISTIE,CHRISTIE,uncategorized,"We need to go at the fundamental problem, and the fundamental problem is that this system is broken. It has been stolen from. We have been lied to, and we need a strong leader to tell the truth and fix…"
523,WALLACE,WALLACE,uncategorized,"…Alright, this is it. Thirty Seconds, finally."
524,HUCKABEE,HUCKABEE,uncategorized,"Well, you ask about how we fund it. One of the reasons that Social Security is in so much trouble is that the only funding stream comes from people who get a wage. The people who get wages is declining dramatically. Most of the income in this country is made by people at the top who get dividends and — and capital gains."
525,HUCKABEE,HUCKABEE,uncategorized,"The fair (ph) transforms the process by which we fund Social Security and Medicare because the money paid in consumption is paid by everybody, including illegals, prostitutes, pimps, drug dealers, all the people that are freeloading off the system now."
526,HUCKABEE,HUCKABEE,uncategorized,(APPLAUSE)
527,HUCKABEE,HUCKABEE,uncategorized,That’s why it ought to be a transformed system.
528,HUCKABEE,HUCKABEE,uncategorized,(APPLAUSE)
529,WALLACE,WALLACE,uncategorized,All right. Enough.
530,WALLACE,WALLACE,uncategorized,(APPLAUSE)
531,WALLACE,WALLACE,uncategorized,Mr. Trump.
532,KELLY,KELLY,uncategorized,(OFF MIKE) Sounds like somebody’s a little R-rated.
533,KELLY,KELLY,uncategorized,(APPLAUSE)
534,WALLACE,WALLACE,uncategorized,"Mr. Trump, you talk a lot about how you are the person on this stage to grow the economy. I want to ask you about your business record. Trump corporations — Trump corporations, casinos and hotels, have declared bankruptcy four times over the last quarter-century."
535,WALLACE,WALLACE,uncategorized,"In 2011, you told Forbes Magazine this: “I’ve used the laws of the country to my advantage.” But at the same time, financial experts involved in those bankruptcies say that lenders to your companies lost billions of dollars."
536,WALLACE,WALLACE,uncategorized,"Question sir, with that record, why should we trust you to run the nation’s business?"
537,TRUMP,TRUMP,uncategorized,"Because I have used the laws of this country just like the greatest people that you read about every day in business have used the laws of this country, the chapter laws, to do a great job for my company, for myself, for my employees, for my family, et cetera."
538,TRUMP,TRUMP,uncategorized,"I have never gone bankrupt, by the way. I have never."
539,TRUMP,TRUMP,uncategorized,But out of hundreds of deals…
540,WALLACE,WALLACE,uncategorized,"No, but the concept sir…"
541,TRUMP,TRUMP,uncategorized,Excuse me. Excuse me.
542,WALLACE,WALLACE,uncategorized,"… that’s your line, but your companies have gone bankrupt."
543,TRUMP,TRUMP,uncategorized,"Excuse me, what am I saying? Out of hundreds of deals that I’ve done, hundreds, on four occasions I’ve taken advantage of the laws of this country, like other people. I’m not going to name their names because I’m not going to embarrass, but virtually every person that you read about on the front page of the business sections, they’ve used the law."
544,TRUMP,TRUMP,uncategorized,"The difference is, when somebody else uses those laws, nobody writes about it. When I use it, they say, “Trump, Trump, Trump.” The fact is, I built a net worth of more than $10 billion. I have a great, great company. I employ thousands of people. And I’m very proud of the job I did."
545,TRUMP,TRUMP,uncategorized,"Again Chris, hundreds and hundreds of deals. Four times, I’ve taken advantage of the laws. And frankly, so has everybody else in my position."
546,WALLACE,WALLACE,uncategorized,"Well sir, let’s just talk about the latest example…"
547,WALLACE,WALLACE,uncategorized,(APPLAUSE)
548,WALLACE,WALLACE,uncategorized,"… which is Trump Entertainment Resorts, which went bankrupt in 2009. In that case alone, lenders to your company lost over $1 billion and more than 1,100 people were laid off."
549,TRUMP,TRUMP,uncategorized,"Well, I…"
550,WALLACE,WALLACE,uncategorized,Is that the way that you’d run the country?
551,TRUMP,TRUMP,uncategorized,"Let me just tell you about the lenders. First of all, these lenders aren’t babies. These are total killers. These are not the nice, sweet little people that you think, OK?"
552,TRUMP,TRUMP,uncategorized,(LAUGHTER)
553,TRUMP,TRUMP,uncategorized,(APPLAUSE)
554,TRUMP,TRUMP,uncategorized,"You know, I mean you’re living in a world of the make-believe, Chris, you want to know the truth."
555,TRUMP,TRUMP,uncategorized,(APPLAUSE)
556,TRUMP,TRUMP,uncategorized,"And I had the good sense to leave Atlantic City, which by the way, Caesars just went bankrupt. Every company, Chris can tell you, every company virtually in Atlantic City went bankrupt."
557,TRUMP,TRUMP,uncategorized,(LAUGHTER)
558,TRUMP,TRUMP,uncategorized,Every company.
559,TRUMP,TRUMP,uncategorized,"And let me just tell you. I had the good sense, and I’ve gotten a lot of credit in the financial pages, seven years ago I left Atlantic City before it totally cratered, and I made a lot of money in Atlantic City, and I’m very proud of it. I want to tell you that. Very, very proud of it."
560,WALLACE,WALLACE,uncategorized,So…
561,TRUMP,TRUMP,uncategorized,"And by the way, this country right now owes $19 trillion. And they need somebody like me to straighten out that mess."
562,TRUMP,TRUMP,uncategorized,(APPLAUSE)
563,WALLACE,WALLACE,uncategorized,Senator Rubio.
564,WALLACE,WALLACE,uncategorized,"Senator Rubio, more than 3,000 people sent us questions about the economy and jobs on Facebook. And here is a video question from Tania Cioloko from Philadelphia. Here she is."
565,WALLACE,WALLACE,uncategorized,(BEGIN VIDEO CLIP)
566,QUESTION,QUESTION,uncategorized,Please describe one action you would do to make the economic environment more favorable for small businesses and entrepreneurs and anyone dreaming of opening their own business.
567,QUESTION,QUESTION,uncategorized,(CLOSE VIDEO CLIP)
568,RUBIO,RUBIO,uncategorized,That’s a great question.
569,WALLACE,WALLACE,uncategorized,"Senator, how do you answer Tania?"
570,RUBIO,RUBIO,uncategorized,That’s a great question.
571,RUBIO,RUBIO,uncategorized,"First of all, it begins by having leaders that recognize that the economy we live in today is dramatically different from the one we had five years ago. It’s an economy that now has placed us in global competition with dozens of other countries around the world."
572,RUBIO,RUBIO,uncategorized,"Now, the big companies that have connections with Washington, they can affect policies to help them, but the small companies like the one Tania is talking about, they’re the ones that are struggling."
573,RUBIO,RUBIO,uncategorized,"The first thing we need to do is we need to even out the tax code for small businesses so that we lower their tax rate to 25 percent, just as we need to lower it for all businesses."
574,RUBIO,RUBIO,uncategorized,We need to have a regulatory budget in America that limits the amount of regulations on our economy. We need to repeal and replace Obamacare and we need to improve higher education so that people can have access to the skills they need for 21st century jobs.
575,RUBIO,RUBIO,uncategorized,"And last but not least, we need to repeal Dodd-Frank. It is eviscerating small businesses and small banks."
576,RUBIO,RUBIO,uncategorized,(APPLAUSE)
577,RUBIO,RUBIO,uncategorized,"20 — over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out over the — since Dodd-Frank has passed. We need to repeal and replace Dodd-Frank. We need to make America fair again for all businesses, but especially those being run by small business owners."
578,WALLACE,WALLACE,uncategorized,"Senator Rubio, thank you."
579,WALLACE,WALLACE,uncategorized,(APPLAUSE)
580,BAIER,BAIER,uncategorized,"Gentlemen, another question for a few of you."
581,BAIER,BAIER,uncategorized,"Yesterday, just yesterday, President Obama criticized Republican lawmakers trying to block the Iran deal, calling them knee-jerk partisans, adding that hardliners in Iran who chant “death to America” were quote, “making common cause with the Republican caucus.”"
582,BAIER,BAIER,uncategorized,Here’s what two of your opponents on the five p.m. debate stage said about Iran.
583,BAIER,BAIER,uncategorized,(BEGIN VIDEO CLIP)
584,PERRY,PERRY,uncategorized,I will tell you one thing. I would’ve a whole lot rather had Carly Fiorina over there doing our negotiation than John Kerry. Maybe we would’ve gotten a deal where we didn’t give everything away.
585,PERRY,PERRY,uncategorized,"But the issue for us is to have a Congress that stands up and says not only no, but hell no, to this money going to a regime that is going to use it for terror…"
586,PERRY,PERRY,uncategorized,(END VIDEO CLIP)
587,PERRY,PERRY,uncategorized,(BEGIN VIDEO CLIP)
588,FIORINA,FIORINA,uncategorized,"When America does not lead, the world is a dangerous and a tragic place. This is a bad deal. Obama broke every rule of negotiation."
589,FIORINA,FIORINA,uncategorized,"Yes, our allies are not perfect, but Iran is at the heart of most of the evil that is going on in the Middle East through their proxy."
590,FIORINA,FIORINA,uncategorized,(END VIDEO CLIP)
591,BAIER,BAIER,uncategorized,"Now, I wanna ask a few of you this. First, Governor Walker."
592,BAIER,BAIER,uncategorized,"You’ve said that you would tear up the Iran deal on day one. If this deal is undone, what then?"
593,WALKER,WALKER,uncategorized,"Well, first off, let’s remember. I still remember, as a kid, tying a yellow ribbon around a tree in front of my house during the 444 days that Iran held 52 Americans hostage. Iran is not a place we should be doing business with."
594,WALKER,WALKER,uncategorized,"To me, you terminate the deal on day one, you reinstate the sanctions authorized by Congress, you go to Congress and put in place even more crippling sanctions in place, and then you convince our allies to do the same."
595,WALKER,WALKER,uncategorized,"This is not just bad with Iran, this is bad with ISIS. It is tied together, and, once and for all, we need a leader who’s gonna stand up and do something about it."
596,WALKER,WALKER,uncategorized,It’s yet another example of the failed foreign policy of the Obama-Clinton doctrine.
597,WALKER,WALKER,uncategorized,(APPLAUSE)
598,BAIER,BAIER,uncategorized,"Senator Paul, would you tear up the deal on day one?"
599,PAUL,PAUL,uncategorized,"I oppose the Iranian deal, and will vote against it. I don’t think that the president negotiated from a position of strength, but I don’t immediately discount negotiations."
600,PAUL,PAUL,uncategorized,"I’m a Reagan conservative. Reagan did negotiate with the Soviets. But you have to negotiate from a position of strength, and I think President Obama gave away too much, too early."
601,PAUL,PAUL,uncategorized,"If there’s going to be a negotiation, you’re going to have to believe somehow that the Iranians are going to comply. I asked this question to John Kerry, I said “do you believe they’re trustworthy?” and he said “No.”"
602,PAUL,PAUL,uncategorized,"And I said, “well, how are we gonna get them to comply?” I would have never released the sanctions before there was consistent evidence of compliance."
603,BAIER,BAIER,uncategorized,"Governor Huckabee, what do you think about what Senator Paul just said?"
604,HUCKABEE,HUCKABEE,uncategorized,"Ronald Reagan said “trust, but verify.” President Obama is “trust, but vilify.” He trusts our enemies and vilifies everyone who disagrees with him."
605,HUCKABEE,HUCKABEE,uncategorized,And the reason we disagree with him has nothing ot do with party.
606,HUCKABEE,HUCKABEE,uncategorized,(APPLAUSE)
607,HUCKABEE,HUCKABEE,uncategorized,(CROSSTALK)
608,HUCKABEE,HUCKABEE,uncategorized,It has to do with the incredibly dangerous place that this world is gonna be as a result of a deal in which we got nothing.
609,HUCKABEE,HUCKABEE,uncategorized,"We didn’t even get four hostages out. We got nothing, and Iran gets everything they want."
610,HUCKABEE,HUCKABEE,uncategorized,"We said we would have anywhere, anytime negotiations and inspections, we gave that up. We said that we would make sure that they didn’t have any nuclear capacity, we gave that up."
611,HUCKABEE,HUCKABEE,uncategorized,"The president can’t tell you what we got. I’ll tell you what the world got. The world has a burgeoning nuclear power that didn’t, as the Soviets, say “we might defend ourselves in a war.”"
612,HUCKABEE,HUCKABEE,uncategorized,"What the Iranians have said is, “we will wipe Israel off the face of the map, and we will bring death to America.” When someone points a gun at your head and loads it, by God, you ought to take them seriously, and we need to take that seriously."
613,BAIER,BAIER,uncategorized,"Thank you, gentlemen."
614,KELLY,KELLY,uncategorized,"Well, the first debate night of the 2016 presidential campaign continues from Cleveland after a short time-out. Stick around. Social issues, next."
615,KELLY,KELLY,uncategorized,(COMMERCIAL BREAK)
616,KELLY,KELLY,uncategorized,"Welcome back, gentleman. We’re going to move on now to discuss some social issues across the board."
617,KELLY,KELLY,uncategorized,"Governor Bush, let’s start with you. Many Republicans have been outraged recently by a series of videos on Planned Parenthood. You now say that you support ending federal funding for this organization."
618,KELLY,KELLY,uncategorized,"However, until late 2014, right before you started your campaign, you sat on the board of a Bloomberg charity that quite publicly gave tens of millions of dollars to Planned Parenthood while you were a director."
619,KELLY,KELLY,uncategorized,"How could you not know about these well publicized donations, and if you did know, how could you help a charity so openly committed to abortion rights?"
620,BUSH,BUSH,uncategorized,I joined the Bloomberg Foundation because of Mike Bloomberg’s shared commitment for meaningful education reform. That’s why I was on it. We never had a debate about the budget. It was presented and we approved it. Not item by item.
621,Here’s my record,HERE’S MY RECORD,uncategorized,"As governor of the state of Florida, I defunded Planned Parenthood. I created a culture of life in our state."
622,Here’s my record,HERE’S MY RECORD,uncategorized,(APPLAUSE)
623,BUSH,BUSH,uncategorized,"We were the only state to appropriate money for crisis pregnancy centers. We expand dramatically the number adoptions out of our foster care system. We did parental notification laws. We ended partial-birth abortion. We did all of this and we were the first state to do a “choose life” license plate. Now 29 states have done it, and tens of millions of dollars have gone to create a culture where more people, more babies are adopted."
624,KELLY,KELLY,uncategorized,Did you know it?
625,BUSH,BUSH,uncategorized,"No, I didn’t know. But it doesn’t matter. I was working on the board because of education."
626,BUSH,BUSH,uncategorized,"My record is clear. My record as a pro-life governor is not in dispute. I am completely pro-life, and I believe that we should have a culture of life. It’s informed by my faith from beginning to end."
627,BUSH,BUSH,uncategorized,(APPLAUSE)
628,BUSH,BUSH,uncategorized,"And I this not just as it related to unborn babies, I did it at the end of life issues as well. This is something that goes way beyond politics. And I hope one day we get to the point where we respect life in its fullest form across the board."
629,BUSH,BUSH,uncategorized,(APPLAUSE)
630,KELLY,KELLY,uncategorized,"Senator Rubio, you favor a rape and incest exception to abortion bans. Cardinal Timothy Dolan of New York just said yesterday those exceptions are preposterous. He said they discriminate against an entire class of human beings. If you believe that life begins at conception, as you say you do, how do you justify ending a life just because it begins violently, through no fault of the baby?"
631,RUBIO,RUBIO,uncategorized,"Well, Megyn, first of all, I’m not sure that that’s a correct assessment of my record. I would go on to add that I believe all–"
632,KELLY,KELLY,uncategorized,You don’t favor a rape and incest exception?
633,RUBIO,RUBIO,uncategorized,I have never said that. And I have never advocated that. What I have advocated is that we pass law in this country that says all human life at every stage of its development is worthy of protection.
634,RUBIO,RUBIO,uncategorized,"In fact, I think that law already exists. It is called the Constitution of the United States."
635,RUBIO,RUBIO,uncategorized,(APPLAUSE)
636,RUBIO,RUBIO,uncategorized,"And let me go further. I believe that every single human being is entitled to the protection of our laws, whether they can vote or not. Whether they can speak or not. Whether they can hire a lawyer or not. Whether they have a birth certificate or not. And I think future generations will look back at this history of our country and call us barbarians for murdering millions of babies who we never gave them a chance to live."
637,RUBIO,RUBIO,uncategorized,(APPLAUSE)
638,KELLY,KELLY,uncategorized,"Mr. Trump, in 1999, you said you were, quote, “very pro- choice.” Even supporting partial-birth abortion. You favored an assault weapons ban as well. In 2004, you said in most cases you identified as a Democrat. Even in this campaign, your critics say you often sound more like a Democrat than a Republican, calling several of your opponents on the stage things like clowns and puppets. When did you actually become a Republican?"
639,TRUMP,TRUMP,uncategorized,I don’t think they like me very much. I’ll tell you what. I’ve evolved on many issues over the years. And you know who else has? Is Ronald Reagan evolved on many issues.
640,TRUMP,TRUMP,uncategorized,"And I am pro-life. And if you look at the question, I was in business. They asked me a question as to pro-life or choice. And I said if you let it run, that I hate the concept of abortion. I hate the concept of abortion. And then since then, I’ve very much evolved."
641,TRUMP,TRUMP,uncategorized,"And what happened is friends of mine years ago were going to have a child, and it was going to be aborted. And it wasn’t aborted. And that child today is a total superstar, a great, great child. And I saw that. And I saw other instances."
642,TRUMP,TRUMP,uncategorized,"And I am very, very proud to say that I am pro-life."
643,TRUMP,TRUMP,uncategorized,"As far as being a Republican is concerned, I come from a place, New York City, which is virtually, I mean, it is almost exclusively Democrat. And I have really started to see some of the negatives — as an example, and I have a lot of liking for this man, but the last number of months of his brother’s administration were a catastrophe. And unfortunately, those few months gave us President Obama. And you can’t be happy about that."
644,TRUMP,TRUMP,uncategorized,(APPLAUSE)
645,KELLY,KELLY,uncategorized,"Governor Bush, I want to ask you, on the subject of name calling of your fellow candidates, a story appeared today quoting an anonymous GOP donor who said you called Mr. Trump a clown, a buffoon, something else that cannot be repeated on television."
646,BUSH,BUSH,uncategorized,None of which is true.
647,KELLY,KELLY,uncategorized,Is it true?
648,BUSH,BUSH,uncategorized,No. It’s not true. But I have said that Mr. Trump’s language is divisive.
649,BUSH,BUSH,uncategorized,"I want to win. I want one of these people here or the ones at 5:00, to be the next president of the United States."
650,BUSH,BUSH,uncategorized,"We’re not going on win by doing what Barack Obama and Hillary Clinton do each and every day. Dividing the country. Saying, creating a grievance kind of environment. We’re going to win when we unite people with a hopeful, optimistic message. I have that message because I was a governor of a state that saw people lifted up, because we had high sustained economic growth. Our economy grew at double the rate of the nation. We created 1.3 million jobs. We led the nation seven out of those eight years. We were only one of two states that went to AAA bond rating. I cut taxes, $19 billion. If you do that and apply conservative principles the right way, you create an environment where everybody rises up. That’s how we’re going to win. Campaigning in places to give people hope that their life is better because too many people are suffering today in America."
651,KELLY,KELLY,uncategorized,"Mr. Trump, 30 seconds."
652,TRUMP,TRUMP,uncategorized,"First of all, Jeb, I am very happy that you denied that, and I appreciate that very much. He is a true gentleman. He really is."
653,TRUMP,TRUMP,uncategorized,"One thing he did say, and I mean that. The one thing he did say about me, however, was my tone. And I also understand that. But when you have people that are cutting Christians’ heads off, when you have a world that the border and at so many places, that it is medieval times, we’ve never — it almost has to be as bad as it ever was in terms of the violence and the horror, we don’t have time for tone. We have to go out and get the job done."
654,TRUMP,TRUMP,uncategorized,(APPLAUSE)
655,KELLY,KELLY,uncategorized,"The subject of gay marriage and religious liberty. Governor Kasich, if you had a son or daughter who was gay or lesbian, how would you explain to them your opposition to same-sex marriage?"
656,KASICH,KASICH,uncategorized,"Well, look, I’m an old-fashioned person here, and I happen to believe in traditional marriage. But I’ve also said the court has ruled —"
657,KELLY,KELLY,uncategorized,How would you — how would you explain it to a child?
658,KASICH,KASICH,uncategorized,"Wait, Megyn, the court has ruled, and I said we’ll accept it. And guess what, I just went to a wedding of a friend of mine who happens to be gay. Because somebody doesn’t think the way I do, doesn’t mean that I can’t care about them or can’t love them. So if one of my daughters happened to be that, of course I would love them and I would accept them. Because you know what?"
659,KASICH,KASICH,uncategorized,(APPLAUSE)
660,KASICH,KASICH,uncategorized,That’s what we’re taught when we have strong faith.
661,KASICH,KASICH,uncategorized,(APPLAUSE)
662,KASICH,KASICH,uncategorized,"So the issues like that, issues like that are planted to divide us. I think the simple fact of the matter is, and this is where I would agree with Jeb, and I’ve been saying it all along, we need to give everybody a chance, treat everybody with respect, and let them share in this great American dream that we have, Megan. So, look, I’m going to love my daughters, I’m going to love them no matter what they do. Because, you know what, God gives me unconditional love. I’m going to give it to my family and my friends and the people around me."
663,MEGAN,MEGAN,uncategorized,"Senator Paul, in the wake of the Supreme Court’s ruling on same sex marriage, Carol Fox on Facebook want to know the following. Quote, what will you do to ensure Christians are not prosecuted for speaking out against gay marriage and will Christians be forced to conduct business that conflicts with their religious beliefs?"
664,PAUL,PAUL,uncategorized,"Look, I don’t want my marriage or my guns registered in Washington. And if people have an opinion, it’s a religious opinion that is heartly felt, obviously they should be allowed to practice that and no government should interfere with them. One of the things, one of the things that really got to me was the thing in Houston where you had the government, the mayor actually, trying to get the sermons of ministers. When the government tries to invade the church to enforce its own opinion on marriage, that’s when it’s time to resist."
665,MEGAN,MEGAN,uncategorized,"Governor Walker, many in the Black Live Matter movement, and beyond, believe that overly-aggressive police officers targeting young African Americans is the civil rights issue of our time. Do you agree? And if so, how do you plan to address it? And if not, why not?"
666,WALKER,WALKER,uncategorized,"Well, I think the most important thing we can do when it comes to policing — it’s something you’ve had a guest on who’s a friend of mine Milwaukee County Sheriff David Clark, who’s talked to me about this many times in the past — it’s about training. It’s about making sure that law enforcement professionals, not only in the way in to their positions but all the way through their time, have the proper training, particularly when it comes to the use of force. And that we protect and stand up and support those men and women who are doing their jobs in law enforcement. And for the very few that don’t, that there are consequences to show that we treat everyone the same here in America."
667,KELLY,KELLY,uncategorized,Thank you.
668,MODERATOR,MODERATOR,uncategorized,Coming up more of our
669,MODERATOR,MODERATOR,uncategorized,"<debate>, including questions about President Obama’s foreign policy and these guys and their better ideas. Coming up."
